customerID,gender,SeniorCitizen,Partner,Dependents,tenure,PhoneService,MultipleLines,InternetService,OnlineSecurity,OnlineBackup,DeviceProtection,TechSupport,StreamingTV,StreamingMovies,Contract,PaperlessBilling,PaymentMethod,MonthlyCharges,TotalCharges,Churn,ChurnFlag,SeniorCitizenLabel,TenureGroup,MonthlyChargeGroup,PredictedChurn,ChurnProbability,RiskLevel,RecommendedAction
6064-ZATLR,Female,0,No,No,27,Yes,No,DSL,Yes,Yes,No,No,No,No,Two year,No,Bank transfer (automatic),52.85,1498.65,No,0,No,25-48 Months,Medium,0,0.06962230296249226,Low Risk,Maintain regular engagement
3096-JRDSO,Female,1,Yes,No,27,Yes,Yes,Fiber optic,Yes,No,No,Yes,Yes,Yes,Month-to-month,Yes,Bank transfer (automatic),104.3,2867.75,Yes,1,Yes,25-48 Months,Very High,1,0.7044701027112222,High Risk,Offer discounted annual contract
7824-PANSQ,Male,0,No,No,58,Yes,Yes,Fiber optic,No,No,No,Yes,No,No,Month-to-month,No,Bank transfer (automatic),80.65,4807.35,No,0,No,49-60 Months,High,0,0.34104393942689026,Medium Risk,Send personalized loyalty offer
8042-JVNFH,Male,0,No,No,1,Yes,No,Fiber optic,No,No,No,No,No,No,Month-to-month,Yes,Mailed check,71.35,71.35,Yes,1,No,0-12 Months,High,1,0.8032177085908563,High Risk,Offer discounted annual contract
9648-BCHKM,Female,0,Yes,Yes,18,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,Yes,Credit card (automatic),24.65,471.35,No,0,No,13-24 Months,Low,0,0.0914484222333251,Low Risk,Maintain regular engagement
2888-ADFAO,Female,0,Yes,Yes,47,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,Yes,Bank transfer (automatic),21.3,1041.8,No,0,No,25-48 Months,Low,0,0.018277733285416327,Low Risk,Maintain regular engagement
8707-HOEDG,Female,0,Yes,Yes,70,Yes,Yes,Fiber optic,No,Yes,Yes,Yes,Yes,Yes,Two year,Yes,Electronic check,110.2,7689.8,No,0,No,61-72 Months,Very High,0,0.21100032956205228,Low Risk,Maintain regular engagement
3374-LXDEV,Female,0,No,No,13,Yes,Yes,Fiber optic,No,Yes,Yes,Yes,No,No,Month-to-month,No,Electronic check,89.4,1132.35,Yes,1,No,13-24 Months,High,1,0.7113457837443962,High Risk,Offer discounted annual contract
4072-IPYLT,Female,0,Yes,Yes,36,Yes,No,DSL,Yes,No,No,No,No,No,Month-to-month,No,Credit card (automatic),51.05,1815.0,No,0,No,25-48 Months,Medium,0,0.17316321477636534,Low Risk,Maintain regular engagement
7167-PCEYD,Male,0,No,No,67,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,Yes,Mailed check,19.8,1311.3,No,0,No,61-72 Months,Low,0,0.010081919939184024,Low Risk,Maintain regular engagement
4936-YPJNK,Female,0,No,No,10,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Mailed check,19.9,199.45,No,0,No,0-12 Months,Low,0,0.37857111770684987,Medium Risk,Send personalized loyalty offer
1580-BMCMR,Male,1,No,No,19,Yes,No,Fiber optic,Yes,No,No,No,No,Yes,Month-to-month,Yes,Electronic check,87.3,1637.3,No,0,Yes,13-24 Months,High,1,0.7733093050749099,High Risk,Offer discounted annual contract
4817-KEQSP,Female,0,Yes,Yes,71,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,No,Bank transfer (automatic),19.85,1326.35,No,0,No,61-72 Months,Low,0,0.004707189834636494,Low Risk,Maintain regular engagement
6408-WHTEF,Male,0,Yes,Yes,72,Yes,Yes,DSL,Yes,Yes,Yes,Yes,Yes,Yes,Two year,Yes,Mailed check,89.4,6376.55,No,0,No,61-72 Months,High,0,0.03615400685146667,Low Risk,Maintain regular engagement
9251-AWQGT,Female,0,Yes,Yes,48,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,No,Mailed check,20.0,935.9,No,0,No,25-48 Months,Low,0,0.014323306096957956,Low Risk,Maintain regular engagement
8749-CLJXC,Male,0,No,No,1,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Mailed check,20.05,20.05,No,0,No,0-12 Months,Low,0,0.4125339004281367,Medium Risk,Send personalized loyalty offer
7989-VCQOH,Male,0,Yes,Yes,18,Yes,No,DSL,Yes,No,Yes,Yes,Yes,Yes,Month-to-month,No,Electronic check,83.25,1611.15,No,0,No,13-24 Months,High,0,0.40705229013336514,Medium Risk,Send personalized loyalty offer
5049-GLYVG,Male,0,No,No,1,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Mailed check,20.6,20.6,Yes,1,No,0-12 Months,Low,0,0.4098221218081622,Medium Risk,Send personalized loyalty offer
4199-QHJNM,Male,1,Yes,No,67,Yes,Yes,Fiber optic,No,Yes,No,Yes,Yes,Yes,Two year,No,Bank transfer (automatic),102.9,6989.7,No,0,Yes,61-72 Months,Very High,0,0.1764870248669437,Low Risk,Maintain regular engagement
8882-TLVRW,Male,0,Yes,Yes,69,No,No phone service,DSL,Yes,No,Yes,Yes,No,No,Two year,No,Mailed check,39.1,2779.5,No,0,No,61-72 Months,Medium,0,0.01451205856373327,Low Risk,Maintain regular engagement
5883-GTGVD,Male,0,No,No,19,Yes,Yes,Fiber optic,No,Yes,No,No,Yes,Yes,Month-to-month,Yes,Electronic check,99.95,1931.75,Yes,1,No,13-24 Months,High,1,0.8664303995469452,High Risk,Offer discounted annual contract
5135-GRQJV,Male,1,Yes,No,72,Yes,Yes,Fiber optic,Yes,Yes,Yes,Yes,Yes,Yes,Two year,Yes,Mailed check,114.5,8331.95,No,0,Yes,61-72 Months,Very High,0,0.16841302822967325,Low Risk,Maintain regular engagement
2384-OVPSA,Female,1,No,No,38,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,No,Mailed check,20.2,735.9,No,0,Yes,25-48 Months,Low,0,0.03534099752813876,Low Risk,Maintain regular engagement
1371-WEPDS,Male,1,Yes,No,40,Yes,No,DSL,No,No,No,No,No,Yes,One year,No,Electronic check,55.8,2283.3,No,0,Yes,25-48 Months,Medium,0,0.2618057136290618,Low Risk,Maintain regular engagement
3580-GICBM,Female,0,Yes,Yes,61,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,Yes,Mailed check,24.2,1445.2,No,0,No,61-72 Months,Low,0,0.014321325841224418,Low Risk,Maintain regular engagement
4817-QRJSX,Female,0,No,No,10,Yes,Yes,Fiber optic,No,Yes,No,No,No,No,Month-to-month,Yes,Credit card (automatic),81.0,818.05,Yes,1,No,0-12 Months,High,1,0.7766200106183538,High Risk,Offer discounted annual contract
9730-DRTMJ,Male,0,Yes,No,32,Yes,Yes,DSL,Yes,No,No,Yes,Yes,No,One year,Yes,Credit card (automatic),72.8,2333.05,No,0,No,25-48 Months,High,0,0.1837258292051193,Low Risk,Maintain regular engagement
4686-UXDML,Female,0,No,No,21,Yes,Yes,Fiber optic,No,Yes,No,No,Yes,Yes,Month-to-month,Yes,Credit card (automatic),99.85,1992.55,No,0,No,13-24 Months,High,1,0.8114901607490596,High Risk,Offer discounted annual contract
3349-ANQNH,Female,1,No,No,59,Yes,Yes,Fiber optic,No,No,Yes,No,Yes,Yes,One year,Yes,Electronic check,99.5,5890.0,No,0,Yes,49-60 Months,High,1,0.6220694935906034,High Risk,Offer free technical support trial
2398-YPMUR,Female,1,Yes,No,13,Yes,No,Fiber optic,No,No,No,No,No,No,Month-to-month,Yes,Electronic check,70.15,916.75,Yes,1,Yes,13-24 Months,High,1,0.8285371795033907,High Risk,Offer discounted annual contract
0932-YIXYU,Female,0,No,No,47,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,No,Credit card (automatic),20.25,1029.8,No,0,No,25-48 Months,Low,0,0.020239290577655635,Low Risk,Maintain regular engagement
7480-SPLEF,Male,0,Yes,Yes,69,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,Yes,Bank transfer (automatic),26.0,1796.55,No,0,No,61-72 Months,Low,0,0.009446801487067034,Low Risk,Maintain regular engagement
7636-XUHWW,Male,0,No,No,2,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Credit card (automatic),19.9,33.7,No,0,No,0-12 Months,Low,0,0.4674135880567217,Medium Risk,Send personalized loyalty offer
1431-CYWMH,Female,0,Yes,Yes,22,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Bank transfer (automatic),19.05,454.05,No,0,No,13-24 Months,Low,0,0.16799649825931906,Low Risk,Maintain regular engagement
5937-EORGB,Male,1,Yes,No,15,Yes,Yes,Fiber optic,Yes,No,Yes,No,Yes,No,Month-to-month,Yes,Electronic check,96.5,1392.25,No,0,Yes,13-24 Months,High,1,0.8325941736211144,High Risk,Offer discounted annual contract
6349-JDHQP,Female,0,No,No,53,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,No,Credit card (automatic),19.85,1049.6,No,0,No,49-60 Months,Low,0,0.015189332479441873,Low Risk,Maintain regular engagement
5539-HIVAK,Female,1,Yes,No,28,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Mailed check,25.7,734.6,No,0,Yes,25-48 Months,Low,0,0.24637028743921488,Low Risk,Maintain regular engagement
5847-MXBEO,Male,0,No,No,22,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,No,Mailed check,20.3,475.1,No,0,No,13-24 Months,Low,0,0.10847322892765052,Low Risk,Maintain regular engagement
9985-MWVIX,Female,0,No,No,1,Yes,No,Fiber optic,No,No,No,No,No,No,Month-to-month,Yes,Mailed check,70.15,70.15,Yes,1,No,0-12 Months,High,1,0.8089306276309083,High Risk,Offer discounted annual contract
4583-PARNH,Male,1,Yes,No,16,Yes,No,Fiber optic,No,No,Yes,Yes,No,Yes,Month-to-month,Yes,Electronic check,91.55,1540.05,No,0,Yes,13-24 Months,High,1,0.7966554570467868,High Risk,Offer discounted annual contract
1116-FRYVH,Female,0,Yes,Yes,48,No,No phone service,DSL,Yes,Yes,No,Yes,No,No,Two year,No,Mailed check,39.4,1978.65,No,0,No,25-48 Months,Medium,0,0.028243670698672,Low Risk,Maintain regular engagement
1421-HCERK,Male,1,Yes,No,30,Yes,Yes,Fiber optic,Yes,Yes,Yes,Yes,Yes,No,Month-to-month,Yes,Bank transfer (automatic),105.7,3181.8,No,0,Yes,25-48 Months,Very High,1,0.5861778732814794,Medium Risk,Send personalized loyalty offer
9633-XQABV,Female,0,No,No,3,Yes,No,Fiber optic,No,No,No,No,No,No,Month-to-month,Yes,Electronic check,70.25,229.7,No,0,No,0-12 Months,High,1,0.8499324696512686,High Risk,Offer discounted annual contract
0716-BQNDX,Male,1,No,No,57,Yes,Yes,Fiber optic,Yes,No,No,Yes,No,Yes,Two year,No,Electronic check,93.75,5625.55,No,0,Yes,49-60 Months,High,0,0.1936227761918458,Low Risk,Maintain regular engagement
1265-XTECC,Female,1,Yes,No,68,Yes,Yes,Fiber optic,Yes,Yes,No,No,No,Yes,One year,Yes,Credit card (automatic),96.55,6581.9,Yes,1,Yes,61-72 Months,High,0,0.26220760550852557,Low Risk,Maintain regular engagement
1183-CANVH,Female,0,Yes,No,23,Yes,No,DSL,No,No,No,Yes,Yes,No,One year,No,Bank transfer (automatic),60.0,1347.15,No,0,No,13-24 Months,Medium,0,0.2013688350266128,Low Risk,Maintain regular engagement
1972-XMUWV,Female,0,Yes,No,65,Yes,No,DSL,No,No,No,Yes,Yes,No,Two year,Yes,Credit card (automatic),59.8,3808.2,No,0,No,61-72 Months,Medium,0,0.03894037994272331,Low Risk,Maintain regular engagement
8679-LZBMD,Male,0,Yes,No,44,Yes,No,Fiber optic,No,No,No,No,Yes,Yes,One year,Yes,Bank transfer (automatic),90.65,3974.15,No,0,No,25-48 Months,High,0,0.4529378872391382,Medium Risk,Send personalized loyalty offer
3407-JMJQQ,Female,0,Yes,Yes,71,Yes,Yes,Fiber optic,Yes,Yes,Yes,No,Yes,Yes,Two year,Yes,Bank transfer (automatic),109.0,7661.8,No,0,No,61-72 Months,Very High,0,0.1408899160071498,Low Risk,Maintain regular engagement
6252-DFGTK,Female,0,Yes,No,37,Yes,Yes,DSL,Yes,No,Yes,Yes,No,No,One year,No,Credit card (automatic),68.1,2479.25,No,0,No,25-48 Months,Medium,0,0.10075706172478394,Low Risk,Maintain regular engagement
1539-LNKHM,Female,0,No,No,12,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Mailed check,20.4,266.6,No,0,No,0-12 Months,Low,0,0.30084792027275536,Medium Risk,Send personalized loyalty offer
8645-KOMJQ,Male,0,Yes,Yes,69,Yes,Yes,DSL,No,Yes,Yes,Yes,Yes,Yes,Two year,Yes,Bank transfer (automatic),81.95,5601.4,No,0,No,61-72 Months,High,0,0.05142760805798695,Low Risk,Maintain regular engagement
0289-IVARM,Female,0,No,No,35,Yes,No,DSL,Yes,Yes,Yes,No,No,No,Month-to-month,No,Electronic check,60.55,1982.6,No,0,No,25-48 Months,Medium,0,0.2590026211184633,Low Risk,Maintain regular engagement
9761-XUJWD,Male,0,No,No,5,Yes,No,DSL,No,Yes,No,Yes,No,Yes,Month-to-month,Yes,Bank transfer (automatic),65.6,339.9,No,0,No,0-12 Months,Medium,1,0.5333211716558398,Medium Risk,Send personalized loyalty offer
4057-FKCZK,Male,0,Yes,Yes,58,Yes,Yes,Fiber optic,No,No,No,No,Yes,No,Two year,No,Bank transfer (automatic),82.5,4828.05,No,0,No,49-60 Months,High,0,0.15207766062333142,Low Risk,Maintain regular engagement
4291-TPNFG,Male,0,Yes,No,72,Yes,Yes,DSL,Yes,Yes,Yes,Yes,No,Yes,Two year,Yes,Bank transfer (automatic),82.3,5980.55,No,0,No,61-72 Months,High,0,0.029150156704968223,Low Risk,Maintain regular engagement
6087-YPWHO,Male,0,Yes,No,72,Yes,Yes,DSL,Yes,Yes,Yes,Yes,No,No,Two year,No,Mailed check,68.15,4808.7,No,0,No,61-72 Months,Medium,0,0.01568232926806261,Low Risk,Maintain regular engagement
3090-QFUVD,Female,0,No,No,1,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Credit card (automatic),20.3,20.3,No,0,No,0-12 Months,Low,0,0.41759602561320974,Medium Risk,Send personalized loyalty offer
2237-ZFSMY,Female,0,No,No,39,Yes,No,Fiber optic,Yes,No,Yes,Yes,Yes,No,One year,Yes,Electronic check,95.55,3692.85,Yes,1,No,25-48 Months,High,0,0.3592586161727937,Medium Risk,Send personalized loyalty offer
1722-LDZJS,Male,0,Yes,Yes,53,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,No,Credit card (automatic),20.2,1068.15,No,0,No,49-60 Months,Low,0,0.022339713534625192,Low Risk,Maintain regular engagement
1818-ESQMW,Female,0,No,No,27,Yes,No,Fiber optic,No,No,Yes,Yes,No,Yes,Month-to-month,Yes,Electronic check,89.2,2383.6,No,0,No,25-48 Months,High,1,0.7161757382834619,High Risk,Offer discounted annual contract
4871-JTKJF,Female,1,No,No,1,Yes,No,Fiber optic,No,No,No,No,No,No,Month-to-month,Yes,Electronic check,69.65,69.65,Yes,1,Yes,0-12 Months,Medium,1,0.8819752289204456,High Risk,Offer discounted annual contract
1415-YFWLT,Female,1,No,No,1,Yes,No,Fiber optic,No,No,No,No,Yes,Yes,Month-to-month,Yes,Electronic check,89.3,89.3,Yes,1,Yes,0-12 Months,High,1,0.9213320157404443,High Risk,Offer discounted annual contract
7401-RUBNK,Female,0,Yes,No,18,Yes,No,Fiber optic,Yes,No,No,No,No,No,Month-to-month,No,Electronic check,74.8,1438.05,No,0,No,13-24 Months,High,1,0.640629973668209,High Risk,Offer discounted annual contract
0506-YLVKJ,Male,0,Yes,Yes,46,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,Yes,Mailed check,20.2,917.45,No,0,No,25-48 Months,Low,0,0.01989196453464331,Low Risk,Maintain regular engagement
8661-BOYNW,Female,0,Yes,No,72,Yes,Yes,DSL,Yes,No,Yes,Yes,Yes,Yes,Two year,Yes,Credit card (automatic),84.4,6096.45,No,0,No,61-72 Months,High,0,0.051442057738100726,Low Risk,Maintain regular engagement
6711-VTNRE,Female,0,No,No,36,Yes,No,Fiber optic,No,No,Yes,Yes,No,Yes,Month-to-month,Yes,Electronic check,87.55,3078.1,Yes,1,No,25-48 Months,High,1,0.6651761616997495,High Risk,Offer discounted annual contract
4815-GBTCD,Female,0,Yes,No,4,No,No phone service,DSL,No,No,No,No,No,No,Month-to-month,Yes,Electronic check,25.15,99.95,No,0,No,0-12 Months,Low,1,0.8173123127216622,High Risk,Offer discounted annual contract
2805-AUFQN,Female,0,No,No,25,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,No,Credit card (automatic),19.8,475.2,No,0,No,25-48 Months,Low,0,0.052276802664937755,Low Risk,Maintain regular engagement
0980-PVMRC,Female,0,Yes,Yes,40,No,No phone service,DSL,No,Yes,No,No,Yes,Yes,Month-to-month,Yes,Electronic check,50.85,2036.55,No,0,No,25-48 Months,Medium,1,0.5463363260048574,Medium Risk,Send personalized loyalty offer
7233-DRTRF,Male,0,Yes,No,63,Yes,Yes,Fiber optic,No,Yes,Yes,No,Yes,Yes,Month-to-month,Yes,Electronic check,102.4,6444.05,No,0,No,61-72 Months,Very High,1,0.6976438058845976,High Risk,Offer discounted annual contract
3500-RMZLT,Female,1,No,No,15,Yes,No,Fiber optic,Yes,No,Yes,Yes,No,Yes,Month-to-month,Yes,Mailed check,96.3,1426.75,Yes,1,Yes,13-24 Months,High,1,0.6596360620610779,High Risk,Offer discounted annual contract
3873-NFTGI,Male,0,No,No,14,Yes,Yes,DSL,No,Yes,No,No,No,No,Month-to-month,Yes,Credit card (automatic),55.5,767.55,No,0,No,13-24 Months,Medium,1,0.5727414021111032,Medium Risk,Send personalized loyalty offer
1162-ECVII,Male,1,Yes,No,72,Yes,Yes,Fiber optic,No,Yes,Yes,Yes,Yes,Yes,Two year,Yes,Bank transfer (automatic),109.75,7932.5,No,0,Yes,61-72 Months,Very High,0,0.20803334394594128,Low Risk,Maintain regular engagement
7048-GXDAY,Male,0,No,No,39,Yes,Yes,Fiber optic,Yes,Yes,No,No,Yes,Yes,Month-to-month,Yes,Electronic check,106.4,4040.65,No,0,No,25-48 Months,Very High,1,0.7219115803273131,High Risk,Offer discounted annual contract
8571-ZCMCX,Female,0,Yes,Yes,47,No,No phone service,DSL,Yes,Yes,Yes,No,Yes,Yes,Two year,Yes,Credit card (automatic),60.0,2768.65,No,0,No,25-48 Months,Medium,0,0.09898589985378428,Low Risk,Maintain regular engagement
1169-WCVAK,Male,0,Yes,No,19,Yes,Yes,Fiber optic,Yes,Yes,No,Yes,No,No,Month-to-month,Yes,Credit card (automatic),88.8,1672.35,No,0,No,13-24 Months,High,1,0.5483123673444996,Medium Risk,Send personalized loyalty offer
4548-SDBKE,Female,0,No,No,5,Yes,Yes,Fiber optic,No,No,No,No,Yes,No,Month-to-month,Yes,Electronic check,85.2,474.8,Yes,1,No,0-12 Months,High,1,0.8985138163021605,High Risk,Offer discounted annual contract
8066-POXGX,Female,0,No,No,13,No,No phone service,DSL,No,No,No,No,No,Yes,Month-to-month,Yes,Electronic check,35.1,446.1,Yes,1,No,13-24 Months,Medium,1,0.7997231031785924,High Risk,Offer discounted annual contract
7129-CAKJW,Female,0,No,No,17,Yes,Yes,Fiber optic,No,No,Yes,No,No,No,Month-to-month,No,Bank transfer (automatic),80.05,1345.65,No,0,No,13-24 Months,High,1,0.7123730797386064,High Risk,Offer discounted annual contract
8695-ARGXZ,Male,1,Yes,No,34,Yes,Yes,Fiber optic,No,No,No,No,No,No,Month-to-month,Yes,Electronic check,75.55,2425.4,No,0,Yes,25-48 Months,High,1,0.7584320716956285,High Risk,Offer discounted annual contract
3570-YUEKJ,Female,0,No,No,42,Yes,No,DSL,No,Yes,No,No,No,No,Month-to-month,Yes,Electronic check,49.55,2077.95,No,0,No,25-48 Months,Medium,0,0.3385069631890176,Medium Risk,Send personalized loyalty offer
4143-OOBWZ,Male,0,Yes,No,5,Yes,Yes,Fiber optic,No,Yes,No,No,No,No,Month-to-month,Yes,Electronic check,81.3,416.3,Yes,1,No,0-12 Months,High,1,0.8420351323226024,High Risk,Offer discounted annual contract
1555-HAPSU,Female,0,Yes,Yes,71,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,No,Credit card (automatic),23.9,1663.5,No,0,No,61-72 Months,Low,0,0.007273945644124984,Low Risk,Maintain regular engagement
1697-NVVGY,Male,1,Yes,No,19,Yes,No,DSL,Yes,No,Yes,No,Yes,No,Month-to-month,No,Bank transfer (automatic),66.4,1286.05,No,0,Yes,13-24 Months,Medium,0,0.43045540154119744,Medium Risk,Send personalized loyalty offer
7854-EKTJL,Female,0,No,Yes,2,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Electronic check,19.6,35.85,Yes,1,No,0-12 Months,Low,1,0.5000478374088604,Medium Risk,Send personalized loyalty offer
8464-EETCQ,Male,0,No,No,57,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,No,Credit card (automatic),18.8,1094.35,No,0,No,49-60 Months,Low,0,0.012690054824582067,Low Risk,Maintain regular engagement
2419-FSORS,Male,0,Yes,No,72,Yes,Yes,Fiber optic,No,Yes,Yes,Yes,Yes,Yes,Two year,Yes,Electronic check,108.4,7719.5,No,0,No,61-72 Months,Very High,0,0.23845573597818623,Low Risk,Maintain regular engagement
8132-YPVBX,Female,0,No,No,6,Yes,No,Fiber optic,No,Yes,No,No,No,Yes,Month-to-month,Yes,Mailed check,85.95,514.6,No,0,No,0-12 Months,High,1,0.7876363861998168,High Risk,Offer discounted annual contract
9102-IAYHT,Female,0,Yes,Yes,17,Yes,Yes,Fiber optic,No,No,No,No,No,Yes,Month-to-month,Yes,Electronic check,85.45,1451.6,Yes,1,No,13-24 Months,High,1,0.8239350830829822,High Risk,Offer discounted annual contract
6754-LZUKA,Male,0,Yes,No,61,Yes,Yes,DSL,No,Yes,Yes,No,Yes,Yes,Two year,No,Bank transfer (automatic),80.9,4932.5,No,0,No,61-72 Months,High,0,0.08248143445054767,Low Risk,Maintain regular engagement
3422-LYEPQ,Male,0,Yes,Yes,1,Yes,No,Fiber optic,No,No,No,No,No,No,Month-to-month,Yes,Electronic check,71.0,71.0,Yes,1,No,0-12 Months,High,1,0.8174190681596714,High Risk,Offer discounted annual contract
8099-MZPUJ,Male,0,Yes,Yes,48,Yes,Yes,Fiber optic,Yes,Yes,Yes,Yes,Yes,Yes,Two year,No,Credit card (automatic),111.8,5443.65,No,0,No,25-48 Months,Very High,0,0.14663089996514797,Low Risk,Maintain regular engagement
0787-LHDYT,Male,0,No,No,16,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Credit card (automatic),20.6,330.25,No,0,No,13-24 Months,Low,0,0.3145065268662238,Medium Risk,Send personalized loyalty offer
2642-DTVCO,Male,1,No,No,9,Yes,Yes,Fiber optic,No,No,No,No,No,Yes,Month-to-month,Yes,Electronic check,85.05,746.5,Yes,1,Yes,0-12 Months,High,1,0.9030402896504873,High Risk,Offer discounted annual contract
0374-IOEGQ,Female,0,No,No,3,Yes,No,DSL,No,No,No,No,No,No,Month-to-month,No,Electronic check,44.6,122.7,No,0,No,0-12 Months,Medium,1,0.6751601970385687,High Risk,Offer discounted annual contract
4361-JEIVL,Male,0,No,Yes,1,Yes,No,DSL,No,No,No,No,No,No,Month-to-month,Yes,Electronic check,44.4,44.4,Yes,1,No,0-12 Months,Medium,1,0.6966287965615946,High Risk,Offer discounted annual contract
3197-NNYNB,Male,0,No,No,65,Yes,Yes,Fiber optic,No,Yes,Yes,No,Yes,Yes,Two year,No,Credit card (automatic),105.1,6631.85,No,0,No,61-72 Months,Very High,0,0.21472849236879346,Low Risk,Maintain regular engagement
3396-DKDEL,Female,0,Yes,Yes,70,Yes,Yes,Fiber optic,Yes,Yes,Yes,Yes,Yes,Yes,Two year,Yes,Credit card (automatic),115.15,8250.0,No,0,No,61-72 Months,Very High,0,0.12601179497454848,Low Risk,Maintain regular engagement
1752-OZXFY,Male,0,Yes,No,60,Yes,No,DSL,Yes,No,No,No,Yes,No,One year,Yes,Mailed check,59.8,3561.15,No,0,No,49-60 Months,Medium,0,0.08213632680763526,Low Risk,Maintain regular engagement
9066-QRSDU,Female,0,Yes,No,69,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,Yes,Electronic check,26.3,1763.55,No,0,No,61-72 Months,Low,0,0.03409313720992433,Low Risk,Maintain regular engagement
9112-WSNPU,Female,1,No,No,35,Yes,No,Fiber optic,No,No,No,No,No,No,Month-to-month,No,Electronic check,70.55,2419.0,No,0,Yes,25-48 Months,High,1,0.6534320873006616,High Risk,Offer discounted annual contract
9867-NNXLC,Female,0,No,No,22,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Mailed check,20.05,470.2,No,0,No,13-24 Months,Low,0,0.2615636741229151,Low Risk,Maintain regular engagement
5321-NTRKC,Male,0,Yes,Yes,66,Yes,Yes,DSL,No,Yes,Yes,No,Yes,Yes,Two year,No,Bank transfer (automatic),79.85,5234.95,No,0,No,61-72 Months,High,0,0.05796813561333136,Low Risk,Maintain regular engagement
1363-TXLSL,Male,1,Yes,No,1,Yes,No,Fiber optic,No,No,No,No,No,No,Month-to-month,Yes,Electronic check,70.3,70.3,Yes,1,Yes,0-12 Months,High,1,0.8749601972151406,High Risk,Offer discounted annual contract
9507-EXLTT,Female,0,Yes,No,1,Yes,No,Fiber optic,No,No,No,No,Yes,No,Month-to-month,Yes,Bank transfer (automatic),79.35,79.35,Yes,1,No,0-12 Months,High,1,0.8305453737204493,High Risk,Offer discounted annual contract
3161-GETRM,Male,0,Yes,Yes,34,Yes,Yes,Fiber optic,No,No,Yes,No,No,Yes,Month-to-month,Yes,Credit card (automatic),90.05,3097.0,No,0,No,25-48 Months,High,1,0.6825056206645945,High Risk,Offer discounted annual contract
0402-OAMEN,Female,0,Yes,Yes,72,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,No,Bank transfer (automatic),24.45,1709.1,No,0,No,61-72 Months,Low,0,0.006444576687908981,Low Risk,Maintain regular engagement
6933-VLYFX,Male,0,Yes,Yes,31,No,No phone service,DSL,Yes,No,Yes,Yes,Yes,Yes,One year,No,Electronic check,59.95,1848.8,No,0,No,25-48 Months,Medium,0,0.2527018235230969,Low Risk,Maintain regular engagement
6754-WKSHP,Male,0,No,Yes,30,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,No,Bank transfer (automatic),25.35,723.3,No,0,No,25-48 Months,Low,0,0.07748395207265796,Low Risk,Maintain regular engagement
9846-GKXAS,Female,0,No,No,9,Yes,No,Fiber optic,No,No,No,No,Yes,Yes,Month-to-month,Yes,Bank transfer (automatic),90.8,809.75,Yes,1,No,0-12 Months,High,1,0.8317949241213096,High Risk,Offer discounted annual contract
